date,store_id,sku_id,sku_name,category,units_sold,price_per_unit_usd,revenue_usd,promotion_flag,unit_of_measure
05-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,133,2.41,320.53,0,lb
06-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,95,2.41,228.95,0,lb
07-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,81,2.41,195.21,0,lb
08-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,114,2.41,274.74,0,lb
09-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,147,2.41,354.27,0,lb
10-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,117,2.41,281.97,0,lb
11-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,91,2.41,219.31,0,lb
12-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,120,2.41,289.2,0,lb
13-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,72,2.41,173.52,0,lb
14-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,115,2.41,277.15,0,lb
15-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,110,2.41,265.1,0,lb
16-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,177,2.41,426.57,0,lb
17-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,93,2.41,224.13,0,lb
18-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,90,2.41,216.9,0,lb
19-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,105,2.41,253.05,0,lb
20-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,69,2.41,166.29,0,lb
21-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,90,2.41,216.9,0,lb
22-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,136,2.41,327.76,0,lb
23-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,130,2.41,313.3,0,lb
24-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,150,2.41,361.5,0,lb
25-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,123,2.41,296.43,0,lb
26-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,117,2.41,281.97,0,lb
27-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,87,2.41,209.67,0,lb
28-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,106,2.41,255.46,0,lb
29-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,86,2.41,207.26,0,lb
30-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,132,2.41,318.12,0,lb
31-08-2025,Giant_Store_001,1000,Apple_Gala,Fruit,189,2.41,455.49,0,lb
01-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,114,2.41,274.74,0,lb
02-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,112,2.12,237.53,1,lb
03-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,118,2.41,284.38,0,lb
04-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,99,2.41,238.59,0,lb
05-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,89,2.41,214.49,0,lb
06-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,120,2.41,289.2,0,lb
07-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,130,2.41,313.3,0,lb
08-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,66,2.41,159.06,0,lb
09-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,86,2.41,207.26,0,lb
10-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,83,2.41,200.03,0,lb
11-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,110,2.41,265.1,0,lb
12-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,102,2.41,245.82,0,lb
13-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,144,2.12,305.4,1,lb
14-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,104,2.41,250.64,0,lb
15-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,83,2.41,200.03,0,lb
16-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,106,2.41,255.46,0,lb
17-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,65,2.41,156.65,0,lb
18-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,114,2.41,274.74,0,lb
19-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,98,2.41,236.18,0,lb
20-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,140,2.41,337.4,0,lb
21-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,81,2.41,195.21,0,lb
22-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,45,2.41,108.45,0,lb
23-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,98,2.41,236.18,0,lb
24-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,65,2.41,156.65,0,lb
25-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,145,2.12,307.52,1,lb
26-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,79,2.41,190.39,0,lb
27-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,115,2.41,277.15,0,lb
28-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,83,2.41,200.03,0,lb
29-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,109,2.41,262.69,0,lb
30-09-2025,Giant_Store_001,1000,Apple_Gala,Fruit,93,2.41,224.13,0,lb
01-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,73,2.41,175.93,0,lb
02-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,72,2.41,173.52,0,lb
03-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,81,2.41,195.21,0,lb
04-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,136,2.41,327.76,0,lb
05-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,135,2.41,325.35,0,lb
06-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,84,2.41,202.44,0,lb
07-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,94,2.41,226.54,0,lb
08-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,120,2.41,289.2,0,lb
09-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,117,2.41,281.97,0,lb
10-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,90,2.41,216.9,0,lb
11-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,115,2.41,277.15,0,lb
12-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,109,2.41,262.69,0,lb
13-10-2025,Giant_Store_001,1000,Apple_Gala,Fruit,114,2.41,274.74,0,lb
14-10-2024,Giant_Store_001,1001,Banana,Fruit,113,1.74,196.62,0,lb
15-10-2024,Giant_Store_001,1001,Banana,Fruit,105,1.74,182.7,0,lb
16-10-2024,Giant_Store_001,1001,Banana,Fruit,131,1.74,227.94,0,lb
17-10-2024,Giant_Store_001,1001,Banana,Fruit,111,1.74,193.14,0,lb
18-10-2024,Giant_Store_001,1001,Banana,Fruit,82,1.74,142.68,0,lb
19-10-2024,Giant_Store_001,1001,Banana,Fruit,162,1.74,281.88,0,lb
20-10-2024,Giant_Store_001,1001,Banana,Fruit,143,1.74,248.82,0,lb
21-10-2024,Giant_Store_001,1001,Banana,Fruit,135,1.74,234.9,0,lb
22-10-2024,Giant_Store_001,1001,Banana,Fruit,119,1.74,207.06,0,lb
23-10-2024,Giant_Store_001,1001,Banana,Fruit,105,1.74,182.7,0,lb
24-10-2024,Giant_Store_001,1001,Banana,Fruit,89,1.74,154.86,0,lb
25-10-2024,Giant_Store_001,1001,Banana,Fruit,138,1.74,240.12,0,lb
26-10-2024,Giant_Store_001,1001,Banana,Fruit,157,1.74,273.18,0,lb
27-10-2024,Giant_Store_001,1001,Banana,Fruit,146,1.74,254.04,0,lb
28-10-2024,Giant_Store_001,1001,Banana,Fruit,128,1.74,222.72,0,lb
29-10-2024,Giant_Store_001,1001,Banana,Fruit,81,1.74,140.94,0,lb
30-10-2024,Giant_Store_001,1001,Banana,Fruit,133,1.74,231.42,0,lb
31-10-2024,Giant_Store_001,1001,Banana,Fruit,134,1.74,233.16,0,lb
01-11-2024,Giant_Store_001,1001,Banana,Fruit,97,1.74,168.78,0,lb
02-11-2024,Giant_Store_001,1001,Banana,Fruit,129,1.74,224.46,0,lb
03-11-2024,Giant_Store_001,1001,Banana,Fruit,145,1.74,252.3,0,lb
04-11-2024,Giant_Store_001,1001,Banana,Fruit,84,1.74,146.16,0,lb
05-11-2024,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
06-11-2024,Giant_Store_001,1001,Banana,Fruit,128,1.74,222.72,0,lb
07-11-2024,Giant_Store_001,1001,Banana,Fruit,132,1.74,229.68,0,lb
08-11-2024,Giant_Store_001,1001,Banana,Fruit,91,1.74,158.34,0,lb
09-11-2024,Giant_Store_001,1001,Banana,Fruit,185,1.74,321.9,0,lb
10-11-2024,Giant_Store_001,1001,Banana,Fruit,166,1.74,288.84,0,lb
11-11-2024,Giant_Store_001,1001,Banana,Fruit,134,1.74,233.16,0,lb
12-11-2024,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
13-11-2024,Giant_Store_001,1001,Banana,Fruit,186,1.53,284.8,1,lb
14-11-2024,Giant_Store_001,1001,Banana,Fruit,147,1.74,255.78,0,lb
15-11-2024,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
16-11-2024,Giant_Store_001,1001,Banana,Fruit,116,1.74,201.84,0,lb
17-11-2024,Giant_Store_001,1001,Banana,Fruit,116,1.74,201.84,0,lb
18-11-2024,Giant_Store_001,1001,Banana,Fruit,109,1.74,189.66,0,lb
19-11-2024,Giant_Store_001,1001,Banana,Fruit,156,1.74,271.44,0,lb
20-11-2024,Giant_Store_001,1001,Banana,Fruit,139,1.74,241.86,0,lb
21-11-2024,Giant_Store_001,1001,Banana,Fruit,101,1.74,175.74,0,lb
22-11-2024,Giant_Store_001,1001,Banana,Fruit,113,1.74,196.62,0,lb
23-11-2024,Giant_Store_001,1001,Banana,Fruit,179,1.53,274.08,1,lb
24-11-2024,Giant_Store_001,1001,Banana,Fruit,159,1.74,276.66,0,lb
25-11-2024,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
26-11-2024,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
27-11-2024,Giant_Store_001,1001,Banana,Fruit,122,1.74,212.28,0,lb
28-11-2024,Giant_Store_001,1001,Banana,Fruit,75,1.74,130.5,0,lb
29-11-2024,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
30-11-2024,Giant_Store_001,1001,Banana,Fruit,144,1.74,250.56,0,lb
01-12-2024,Giant_Store_001,1001,Banana,Fruit,144,1.74,250.56,0,lb
02-12-2024,Giant_Store_001,1001,Banana,Fruit,101,1.74,175.74,0,lb
03-12-2024,Giant_Store_001,1001,Banana,Fruit,156,1.74,271.44,0,lb
04-12-2024,Giant_Store_001,1001,Banana,Fruit,144,1.74,250.56,0,lb
05-12-2024,Giant_Store_001,1001,Banana,Fruit,96,1.74,167.04,0,lb
06-12-2024,Giant_Store_001,1001,Banana,Fruit,130,1.74,226.2,0,lb
07-12-2024,Giant_Store_001,1001,Banana,Fruit,123,1.74,214.02,0,lb
08-12-2024,Giant_Store_001,1001,Banana,Fruit,144,1.74,250.56,0,lb
09-12-2024,Giant_Store_001,1001,Banana,Fruit,149,1.74,259.26,0,lb
10-12-2024,Giant_Store_001,1001,Banana,Fruit,124,1.74,215.76,0,lb
11-12-2024,Giant_Store_001,1001,Banana,Fruit,136,1.74,236.64,0,lb
12-12-2024,Giant_Store_001,1001,Banana,Fruit,111,1.74,193.14,0,lb
13-12-2024,Giant_Store_001,1001,Banana,Fruit,111,1.74,193.14,0,lb
14-12-2024,Giant_Store_001,1001,Banana,Fruit,131,1.74,227.94,0,lb
15-12-2024,Giant_Store_001,1001,Banana,Fruit,141,1.74,245.34,0,lb
16-12-2024,Giant_Store_001,1001,Banana,Fruit,116,1.53,177.62,1,lb
17-12-2024,Giant_Store_001,1001,Banana,Fruit,163,1.74,283.62,0,lb
18-12-2024,Giant_Store_001,1001,Banana,Fruit,94,1.74,163.56,0,lb
19-12-2024,Giant_Store_001,1001,Banana,Fruit,123,1.74,214.02,0,lb
20-12-2024,Giant_Store_001,1001,Banana,Fruit,124,1.74,215.76,0,lb
21-12-2024,Giant_Store_001,1001,Banana,Fruit,214,1.53,327.68,1,lb
22-12-2024,Giant_Store_001,1001,Banana,Fruit,193,1.74,335.82,0,lb
23-12-2024,Giant_Store_001,1001,Banana,Fruit,117,1.74,203.58,0,lb
24-12-2024,Giant_Store_001,1001,Banana,Fruit,93,1.74,161.82,0,lb
25-12-2024,Giant_Store_001,1001,Banana,Fruit,165,1.74,287.1,0,lb
26-12-2024,Giant_Store_001,1001,Banana,Fruit,69,1.74,120.06,0,lb
27-12-2024,Giant_Store_001,1001,Banana,Fruit,85,1.74,147.9,0,lb
28-12-2024,Giant_Store_001,1001,Banana,Fruit,189,1.74,328.86,0,lb
29-12-2024,Giant_Store_001,1001,Banana,Fruit,150,1.74,261,0,lb
30-12-2024,Giant_Store_001,1001,Banana,Fruit,131,1.74,227.94,0,lb
31-12-2024,Giant_Store_001,1001,Banana,Fruit,107,1.74,186.18,0,lb
01-01-2025,Giant_Store_001,1001,Banana,Fruit,102,1.74,177.48,0,lb
02-01-2025,Giant_Store_001,1001,Banana,Fruit,87,1.74,151.38,0,lb
03-01-2025,Giant_Store_001,1001,Banana,Fruit,219,1.53,335.33,1,lb
04-01-2025,Giant_Store_001,1001,Banana,Fruit,122,1.74,212.28,0,lb
05-01-2025,Giant_Store_001,1001,Banana,Fruit,132,1.74,229.68,0,lb
06-01-2025,Giant_Store_001,1001,Banana,Fruit,97,1.74,168.78,0,lb
07-01-2025,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
08-01-2025,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
09-01-2025,Giant_Store_001,1001,Banana,Fruit,124,1.74,215.76,0,lb
10-01-2025,Giant_Store_001,1001,Banana,Fruit,143,1.74,248.82,0,lb
11-01-2025,Giant_Store_001,1001,Banana,Fruit,114,1.74,198.36,0,lb
12-01-2025,Giant_Store_001,1001,Banana,Fruit,131,1.74,227.94,0,lb
13-01-2025,Giant_Store_001,1001,Banana,Fruit,122,1.74,212.28,0,lb
14-01-2025,Giant_Store_001,1001,Banana,Fruit,80,1.74,139.2,0,lb
15-01-2025,Giant_Store_001,1001,Banana,Fruit,127,1.74,220.98,0,lb
16-01-2025,Giant_Store_001,1001,Banana,Fruit,115,1.74,200.1,0,lb
17-01-2025,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
18-01-2025,Giant_Store_001,1001,Banana,Fruit,122,1.74,212.28,0,lb
19-01-2025,Giant_Store_001,1001,Banana,Fruit,135,1.74,234.9,0,lb
20-01-2025,Giant_Store_001,1001,Banana,Fruit,136,1.53,208.24,1,lb
21-01-2025,Giant_Store_001,1001,Banana,Fruit,120,1.74,208.8,0,lb
22-01-2025,Giant_Store_001,1001,Banana,Fruit,121,1.74,210.54,0,lb
23-01-2025,Giant_Store_001,1001,Banana,Fruit,160,1.74,278.4,0,lb
24-01-2025,Giant_Store_001,1001,Banana,Fruit,120,1.74,208.8,0,lb
25-01-2025,Giant_Store_001,1001,Banana,Fruit,93,1.74,161.82,0,lb
26-01-2025,Giant_Store_001,1001,Banana,Fruit,217,1.74,377.58,0,lb
27-01-2025,Giant_Store_001,1001,Banana,Fruit,155,1.74,269.7,0,lb
28-01-2025,Giant_Store_001,1001,Banana,Fruit,97,1.74,168.78,0,lb
29-01-2025,Giant_Store_001,1001,Banana,Fruit,89,1.53,136.28,1,lb
30-01-2025,Giant_Store_001,1001,Banana,Fruit,93,1.74,161.82,0,lb
31-01-2025,Giant_Store_001,1001,Banana,Fruit,109,1.74,189.66,0,lb
01-02-2025,Giant_Store_001,1001,Banana,Fruit,134,1.74,233.16,0,lb
02-02-2025,Giant_Store_001,1001,Banana,Fruit,114,1.74,198.36,0,lb
03-02-2025,Giant_Store_001,1001,Banana,Fruit,126,1.53,192.93,1,lb
04-02-2025,Giant_Store_001,1001,Banana,Fruit,111,1.74,193.14,0,lb
05-02-2025,Giant_Store_001,1001,Banana,Fruit,98,1.74,170.52,0,lb
06-02-2025,Giant_Store_001,1001,Banana,Fruit,129,1.74,224.46,0,lb
07-02-2025,Giant_Store_001,1001,Banana,Fruit,111,1.74,193.14,0,lb
08-02-2025,Giant_Store_001,1001,Banana,Fruit,166,1.74,288.84,0,lb
09-02-2025,Giant_Store_001,1001,Banana,Fruit,142,1.74,247.08,0,lb
10-02-2025,Giant_Store_001,1001,Banana,Fruit,103,1.74,179.22,0,lb
11-02-2025,Giant_Store_001,1001,Banana,Fruit,121,1.74,210.54,0,lb
12-02-2025,Giant_Store_001,1001,Banana,Fruit,87,1.74,151.38,0,lb
13-02-2025,Giant_Store_001,1001,Banana,Fruit,96,1.74,167.04,0,lb
14-02-2025,Giant_Store_001,1001,Banana,Fruit,92,1.74,160.08,0,lb
15-02-2025,Giant_Store_001,1001,Banana,Fruit,153,1.74,266.22,0,lb
16-02-2025,Giant_Store_001,1001,Banana,Fruit,164,1.74,285.36,0,lb
17-02-2025,Giant_Store_001,1001,Banana,Fruit,147,1.53,225.09,1,lb
18-02-2025,Giant_Store_001,1001,Banana,Fruit,115,1.74,200.1,0,lb
19-02-2025,Giant_Store_001,1001,Banana,Fruit,145,1.53,222.02,1,lb
20-02-2025,Giant_Store_001,1001,Banana,Fruit,94,1.74,163.56,0,lb
21-02-2025,Giant_Store_001,1001,Banana,Fruit,128,1.74,222.72,0,lb
22-02-2025,Giant_Store_001,1001,Banana,Fruit,155,1.74,269.7,0,lb
23-02-2025,Giant_Store_001,1001,Banana,Fruit,91,1.74,158.34,0,lb
24-02-2025,Giant_Store_001,1001,Banana,Fruit,103,1.74,179.22,0,lb
25-02-2025,Giant_Store_001,1001,Banana,Fruit,131,1.53,200.59,1,lb
26-02-2025,Giant_Store_001,1001,Banana,Fruit,103,1.74,179.22,0,lb
27-02-2025,Giant_Store_001,1001,Banana,Fruit,133,1.74,231.42,0,lb
28-02-2025,Giant_Store_001,1001,Banana,Fruit,99,1.74,172.26,0,lb
01-03-2025,Giant_Store_001,1001,Banana,Fruit,151,1.74,262.74,0,lb
02-03-2025,Giant_Store_001,1001,Banana,Fruit,150,1.74,261,0,lb
03-03-2025,Giant_Store_001,1001,Banana,Fruit,98,1.74,170.52,0,lb
04-03-2025,Giant_Store_001,1001,Banana,Fruit,99,1.74,172.26,0,lb
05-03-2025,Giant_Store_001,1001,Banana,Fruit,149,1.74,259.26,0,lb
06-03-2025,Giant_Store_001,1001,Banana,Fruit,98,1.74,170.52,0,lb
07-03-2025,Giant_Store_001,1001,Banana,Fruit,107,1.74,186.18,0,lb
08-03-2025,Giant_Store_001,1001,Banana,Fruit,124,1.74,215.76,0,lb
09-03-2025,Giant_Store_001,1001,Banana,Fruit,211,1.53,323.08,1,lb
10-03-2025,Giant_Store_001,1001,Banana,Fruit,124,1.74,215.76,0,lb
11-03-2025,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
12-03-2025,Giant_Store_001,1001,Banana,Fruit,136,1.74,236.64,0,lb
13-03-2025,Giant_Store_001,1001,Banana,Fruit,113,1.74,196.62,0,lb
14-03-2025,Giant_Store_001,1001,Banana,Fruit,96,1.74,167.04,0,lb
15-03-2025,Giant_Store_001,1001,Banana,Fruit,157,1.74,273.18,0,lb
16-03-2025,Giant_Store_001,1001,Banana,Fruit,149,1.74,259.26,0,lb
17-03-2025,Giant_Store_001,1001,Banana,Fruit,115,1.74,200.1,0,lb
18-03-2025,Giant_Store_001,1001,Banana,Fruit,104,1.74,180.96,0,lb
19-03-2025,Giant_Store_001,1001,Banana,Fruit,141,1.74,245.34,0,lb
20-03-2025,Giant_Store_001,1001,Banana,Fruit,129,1.74,224.46,0,lb
21-03-2025,Giant_Store_001,1001,Banana,Fruit,128,1.74,222.72,0,lb
22-03-2025,Giant_Store_001,1001,Banana,Fruit,151,1.74,262.74,0,lb
23-03-2025,Giant_Store_001,1001,Banana,Fruit,181,1.74,314.94,0,lb
24-03-2025,Giant_Store_001,1001,Banana,Fruit,102,1.74,177.48,0,lb
25-03-2025,Giant_Store_001,1001,Banana,Fruit,101,1.74,175.74,0,lb
26-03-2025,Giant_Store_001,1001,Banana,Fruit,143,1.74,248.82,0,lb
27-03-2025,Giant_Store_001,1001,Banana,Fruit,82,1.53,125.56,1,lb
28-03-2025,Giant_Store_001,1001,Banana,Fruit,121,1.74,210.54,0,lb
29-03-2025,Giant_Store_001,1001,Banana,Fruit,132,1.74,229.68,0,lb
30-03-2025,Giant_Store_001,1001,Banana,Fruit,179,1.74,311.46,0,lb
31-03-2025,Giant_Store_001,1001,Banana,Fruit,140,1.74,243.6,0,lb
01-04-2025,Giant_Store_001,1001,Banana,Fruit,99,1.74,172.26,0,lb
02-04-2025,Giant_Store_001,1001,Banana,Fruit,101,1.74,175.74,0,lb
03-04-2025,Giant_Store_001,1001,Banana,Fruit,81,1.74,140.94,0,lb
04-04-2025,Giant_Store_001,1001,Banana,Fruit,150,1.74,261,0,lb
05-04-2025,Giant_Store_001,1001,Banana,Fruit,187,1.74,325.38,0,lb
06-04-2025,Giant_Store_001,1001,Banana,Fruit,129,1.74,224.46,0,lb
07-04-2025,Giant_Store_001,1001,Banana,Fruit,129,1.74,224.46,0,lb
08-04-2025,Giant_Store_001,1001,Banana,Fruit,136,1.74,236.64,0,lb
09-04-2025,Giant_Store_001,1001,Banana,Fruit,116,1.74,201.84,0,lb
10-04-2025,Giant_Store_001,1001,Banana,Fruit,120,1.74,208.8,0,lb
11-04-2025,Giant_Store_001,1001,Banana,Fruit,114,1.74,198.36,0,lb
12-04-2025,Giant_Store_001,1001,Banana,Fruit,156,1.53,238.87,1,lb
13-04-2025,Giant_Store_001,1001,Banana,Fruit,123,1.74,214.02,0,lb
14-04-2025,Giant_Store_001,1001,Banana,Fruit,88,1.74,153.12,0,lb
15-04-2025,Giant_Store_001,1001,Banana,Fruit,112,1.74,194.88,0,lb
16-04-2025,Giant_Store_001,1001,Banana,Fruit,95,1.74,165.3,0,lb
17-04-2025,Giant_Store_001,1001,Banana,Fruit,101,1.74,175.74,0,lb
18-04-2025,Giant_Store_001,1001,Banana,Fruit,132,1.74,229.68,0,lb
19-04-2025,Giant_Store_001,1001,Banana,Fruit,154,1.74,267.96,0,lb
20-04-2025,Giant_Store_001,1001,Banana,Fruit,114,1.74,198.36,0,lb
21-04-2025,Giant_Store_001,1001,Banana,Fruit,159,1.53,243.46,1,lb
22-04-2025,Giant_Store_001,1001,Banana,Fruit,113,1.74,196.62,0,lb
23-04-2025,Giant_Store_001,1001,Banana,Fruit,144,1.74,250.56,0,lb
24-04-2025,Giant_Store_001,1001,Banana,Fruit,138,1.74,240.12,0,lb
25-04-2025,Giant_Store_001,1001,Banana,Fruit,136,1.74,236.64,0,lb
26-04-2025,Giant_Store_001,1001,Banana,Fruit,152,1.74,264.48,0,lb
27-04-2025,Giant_Store_001,1001,Banana,Fruit,155,1.74,269.7,0,lb
28-04-2025,Giant_Store_001,1001,Banana,Fruit,150,1.74,261,0,lb
29-04-2025,Giant_Store_001,1001,Banana,Fruit,99,1.74,172.26,0,lb
30-04-2025,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
01-05-2025,Giant_Store_001,1001,Banana,Fruit,123,1.74,214.02,0,lb
02-05-2025,Giant_Store_001,1001,Banana,Fruit,142,1.74,247.08,0,lb
03-05-2025,Giant_Store_001,1001,Banana,Fruit,99,1.74,172.26,0,lb
04-05-2025,Giant_Store_001,1001,Banana,Fruit,165,1.74,287.1,0,lb
05-05-2025,Giant_Store_001,1001,Banana,Fruit,107,1.74,186.18,0,lb
06-05-2025,Giant_Store_001,1001,Banana,Fruit,177,1.53,271.02,1,lb
07-05-2025,Giant_Store_001,1001,Banana,Fruit,121,1.74,210.54,0,lb
08-05-2025,Giant_Store_001,1001,Banana,Fruit,71,1.74,123.54,0,lb
09-05-2025,Giant_Store_001,1001,Banana,Fruit,83,1.74,144.42,0,lb
10-05-2025,Giant_Store_001,1001,Banana,Fruit,126,1.74,219.24,0,lb
11-05-2025,Giant_Store_001,1001,Banana,Fruit,130,1.74,226.2,0,lb
12-05-2025,Giant_Store_001,1001,Banana,Fruit,118,1.74,205.32,0,lb
13-05-2025,Giant_Store_001,1001,Banana,Fruit,118,1.74,205.32,0,lb
14-05-2025,Giant_Store_001,1001,Banana,Fruit,131,1.74,227.94,0,lb
15-05-2025,Giant_Store_001,1001,Banana,Fruit,173,1.74,301.02,0,lb
16-05-2025,Giant_Store_001,1001,Banana,Fruit,117,1.74,203.58,0,lb
17-05-2025,Giant_Store_001,1001,Banana,Fruit,136,1.74,236.64,0,lb
18-05-2025,Giant_Store_001,1001,Banana,Fruit,129,1.74,224.46,0,lb
19-05-2025,Giant_Store_001,1001,Banana,Fruit,122,1.74,212.28,0,lb
20-05-2025,Giant_Store_001,1001,Banana,Fruit,133,1.74,231.42,0,lb
21-05-2025,Giant_Store_001,1001,Banana,Fruit,85,1.74,147.9,0,lb
22-05-2025,Giant_Store_001,1001,Banana,Fruit,80,1.74,139.2,0,lb
23-05-2025,Giant_Store_001,1001,Banana,Fruit,125,1.74,217.5,0,lb
24-05-2025,Giant_Store_001,1001,Banana,Fruit,120,1.74,208.8,0,lb
25-05-2025,Giant_Store_001,1001,Banana,Fruit,104,1.74,180.96,0,lb
26-05-2025,Giant_Store_001,1001,Banana,Fruit,139,1.74,241.86,0,lb
27-05-2025,Giant_Store_001,1001,Banana,Fruit,108,1.74,187.92,0,lb
28-05-2025,Giant_Store_001,1001,Banana,Fruit,96,1.74,167.04,0,lb
29-05-2025,Giant_Store_001,1001,Banana,Fruit,141,1.74,245.34,0,lb
30-05-2025,Giant_Store_001,1001,Banana,Fruit,147,1.74,255.78,0,lb
31-05-2025,Giant_Store_001,1001,Banana,Fruit,105,1.74,182.7,0,lb
01-06-2025,Giant_Store_001,1001,Banana,Fruit,190,1.74,330.6,0,lb
02-06-2025,Giant_Store_001,1001,Banana,Fruit,128,1.74,222.72,0,lb
03-06-2025,Giant_Store_001,1001,Banana,Fruit,125,1.74,217.5,0,lb
04-06-2025,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
05-06-2025,Giant_Store_001,1001,Banana,Fruit,110,1.74,191.4,0,lb
06-06-2025,Giant_Store_001,1001,Banana,Fruit,114,1.74,198.36,0,lb
07-06-2025,Giant_Store_001,1001,Banana,Fruit,103,1.74,179.22,0,lb
08-06-2025,Giant_Store_001,1001,Banana,Fruit,222,1.74,386.28,0,lb
09-06-2025,Giant_Store_001,1001,Banana,Fruit,98,1.74,170.52,0,lb
10-06-2025,Giant_Store_001,1001,Banana,Fruit,97,1.74,168.78,0,lb
11-06-2025,Giant_Store_001,1001,Banana,Fruit,92,1.74,160.08,0,lb
12-06-2025,Giant_Store_001,1001,Banana,Fruit,161,1.74,280.14,0,lb
13-06-2025,Giant_Store_001,1001,Banana,Fruit,131,1.74,227.94,0,lb
14-06-2025,Giant_Store_001,1001,Banana,Fruit,164,1.74,285.36,0,lb
15-06-2025,Giant_Store_001,1001,Banana,Fruit,190,1.74,330.6,0,lb
16-06-2025,Giant_Store_001,1001,Banana,Fruit,133,1.53,203.65,1,lb
17-06-2025,Giant_Store_001,1001,Banana,Fruit,142,1.74,247.08,0,lb
