date,sku_id,sku_name,category,unit_of_measure,units_sold,unit_price_usd,revenue_usd,expiry_days,promo_flag
2025-07-07,2003,Muffin_Blueberry,Bakery,each,165,3.56,587.4,5,False
2025-07-08,2003,Muffin_Blueberry,Bakery,each,107,3.56,380.92,5,False
2025-07-09,2003,Muffin_Blueberry,Bakery,each,176,3.25,572.0,5,False
2025-07-10,2003,Muffin_Blueberry,Bakery,each,157,3.25,510.25,5,False
2025-07-11,2003,Muffin_Blueberry,Bakery,each,119,2.8,333.2,5,True
2025-07-12,2003,Muffin_Blueberry,Bakery,each,202,2.8,565.6,5,False
2025-07-13,2003,Muffin_Blueberry,Bakery,each,205,2.8,574.0,5,False
2025-07-14,2003,Muffin_Blueberry,Bakery,each,160,2.54,406.4,5,True
2025-07-15,2003,Muffin_Blueberry,Bakery,each,136,2.54,345.44,5,False
2025-07-16,2003,Muffin_Blueberry,Bakery,each,132,3.41,450.12,5,False
2025-07-17,2003,Muffin_Blueberry,Bakery,each,147,3.41,501.27,5,False
2025-07-18,2003,Muffin_Blueberry,Bakery,each,176,2.93,515.68,5,True
2025-07-19,2003,Muffin_Blueberry,Bakery,each,177,2.93,518.61,5,False
2025-07-20,2003,Muffin_Blueberry,Bakery,each,107,2.66,284.62,5,True
2025-07-21,2003,Muffin_Blueberry,Bakery,each,196,2.66,521.36,5,False
2025-07-22,2003,Muffin_Blueberry,Bakery,each,156,2.66,414.96,5,False
2025-07-23,2003,Muffin_Blueberry,Bakery,each,150,3.21,481.5,5,False
2025-07-24,2003,Muffin_Blueberry,Bakery,each,55,3.21,176.55,5,False
2025-07-25,2003,Muffin_Blueberry,Bakery,each,148,3.21,475.08,5,False
2025-07-26,2003,Muffin_Blueberry,Bakery,each,203,3.21,651.63,5,False
2025-07-27,2003,Muffin_Blueberry,Bakery,each,207,3.21,664.47,5,False
2025-07-28,2003,Muffin_Blueberry,Bakery,each,111,3.21,356.31,5,False
2025-07-29,2003,Muffin_Blueberry,Bakery,each,132,3.21,423.72,5,False
2025-07-30,2003,Muffin_Blueberry,Bakery,each,109,3.51,382.59,5,False
2025-07-31,2003,Muffin_Blueberry,Bakery,each,157,3.51,551.07,5,False
2025-08-01,2003,Muffin_Blueberry,Bakery,each,158,3.51,554.58,5,False
2025-08-02,2003,Muffin_Blueberry,Bakery,each,165,3.51,579.15,5,False
2025-08-03,2003,Muffin_Blueberry,Bakery,each,147,3.51,515.97,5,False
2025-08-04,2003,Muffin_Blueberry,Bakery,each,108,3.51,379.08,5,False
2025-08-05,2003,Muffin_Blueberry,Bakery,each,120,3.21,385.2,5,True
2025-08-06,2003,Muffin_Blueberry,Bakery,each,142,3.21,455.82,5,False
2025-08-07,2003,Muffin_Blueberry,Bakery,each,73,3.21,234.33,5,False
2025-08-08,2003,Muffin_Blueberry,Bakery,each,162,3.21,520.02,5,False
2025-08-09,2003,Muffin_Blueberry,Bakery,each,116,3.21,372.36,5,False
2025-08-10,2003,Muffin_Blueberry,Bakery,each,106,3.21,340.26,5,False
2025-08-11,2003,Muffin_Blueberry,Bakery,each,91,3.21,292.11,5,False
2025-08-12,2003,Muffin_Blueberry,Bakery,each,89,3.21,285.69,5,False
2025-08-13,2003,Muffin_Blueberry,Bakery,each,49,3.47,170.03,5,False
2025-08-14,2003,Muffin_Blueberry,Bakery,each,150,3.47,520.5,5,False
2025-08-15,2003,Muffin_Blueberry,Bakery,each,183,3.47,635.01,5,False
2025-08-16,2003,Muffin_Blueberry,Bakery,each,228,3.47,791.16,5,False
2025-08-17,2003,Muffin_Blueberry,Bakery,each,158,3.23,510.34,5,True
2025-08-18,2003,Muffin_Blueberry,Bakery,each,206,3.23,665.38,5,False
2025-08-19,2003,Muffin_Blueberry,Bakery,each,164,3.23,529.72,5,False
2025-08-20,2003,Muffin_Blueberry,Bakery,each,149,3.34,497.66,5,False
2025-08-21,2003,Muffin_Blueberry,Bakery,each,174,3.34,581.16,5,False
2025-08-22,2003,Muffin_Blueberry,Bakery,each,131,3.34,437.54,5,False
2025-08-23,2003,Muffin_Blueberry,Bakery,each,114,3.34,380.76,5,False
2025-08-24,2003,Muffin_Blueberry,Bakery,each,199,3.34,664.66,5,False
2025-08-25,2003,Muffin_Blueberry,Bakery,each,158,3.34,527.72,5,False
2025-08-26,2003,Muffin_Blueberry,Bakery,each,171,2.85,487.35,5,True
2025-08-27,2003,Muffin_Blueberry,Bakery,each,100,3.36,336.0,5,False
2025-08-28,2003,Muffin_Blueberry,Bakery,each,115,3.36,386.4,5,False
2025-08-29,2003,Muffin_Blueberry,Bakery,each,179,3.36,601.44,5,False
2025-08-30,2003,Muffin_Blueberry,Bakery,each,123,3.36,413.28,5,False
2025-08-31,2003,Muffin_Blueberry,Bakery,each,99,3.36,332.64,5,False
2025-09-01,2003,Muffin_Blueberry,Bakery,each,165,3.36,554.4,5,False
2025-09-02,2003,Muffin_Blueberry,Bakery,each,157,3.16,496.12,5,True
2025-09-03,2003,Muffin_Blueberry,Bakery,each,200,3.17,634.0,5,False
2025-09-04,2003,Muffin_Blueberry,Bakery,each,179,3.17,567.43,5,False
2025-09-05,2003,Muffin_Blueberry,Bakery,each,179,3.17,567.43,5,False
2025-09-06,2003,Muffin_Blueberry,Bakery,each,233,3.17,738.61,5,False
2025-09-07,2003,Muffin_Blueberry,Bakery,each,90,3.17,285.3,5,False
2025-09-08,2003,Muffin_Blueberry,Bakery,each,99,3.17,313.83,5,False
2025-09-09,2003,Muffin_Blueberry,Bakery,each,96,3.17,304.32,5,False
2025-09-10,2003,Muffin_Blueberry,Bakery,each,70,3.5,245.0,5,False
2025-09-11,2003,Muffin_Blueberry,Bakery,each,169,3.5,591.5,5,False
2025-09-12,2003,Muffin_Blueberry,Bakery,each,217,3.1,672.7,5,True
2025-09-13,2003,Muffin_Blueberry,Bakery,each,126,3.1,390.6,5,False
2025-09-14,2003,Muffin_Blueberry,Bakery,each,159,3.1,492.9,5,False
2025-09-15,2003,Muffin_Blueberry,Bakery,each,206,3.1,638.6,5,False
2025-09-16,2003,Muffin_Blueberry,Bakery,each,214,3.1,663.4,5,False
2025-09-17,2003,Muffin_Blueberry,Bakery,each,216,3.31,714.96,5,False
2025-09-18,2003,Muffin_Blueberry,Bakery,each,177,3.31,585.87,5,False
2025-09-19,2003,Muffin_Blueberry,Bakery,each,142,3.31,470.02,5,False
2025-09-20,2003,Muffin_Blueberry,Bakery,each,168,3.31,556.08,5,False
2025-09-21,2003,Muffin_Blueberry,Bakery,each,82,3.31,271.42,5,False
2025-09-22,2003,Muffin_Blueberry,Bakery,each,241,3.02,727.82,5,True
2025-09-23,2003,Muffin_Blueberry,Bakery,each,169,3.02,510.38,5,False
2025-09-24,2003,Muffin_Blueberry,Bakery,each,145,3.01,436.45,5,True
2025-09-25,2003,Muffin_Blueberry,Bakery,each,144,3.01,433.44,5,False
2025-09-26,2003,Muffin_Blueberry,Bakery,each,155,3.01,466.55,5,False
2025-09-27,2003,Muffin_Blueberry,Bakery,each,91,3.01,273.91,5,False
2025-09-28,2003,Muffin_Blueberry,Bakery,each,62,3.01,186.62,5,False
2025-09-29,2003,Muffin_Blueberry,Bakery,each,139,3.01,418.39,5,False
2025-09-30,2003,Muffin_Blueberry,Bakery,each,101,2.84,286.84,5,True
2025-10-01,2003,Muffin_Blueberry,Bakery,each,182,3.21,584.22,5,False
2025-10-02,2003,Muffin_Blueberry,Bakery,each,83,2.84,235.72,5,True
2025-10-03,2003,Muffin_Blueberry,Bakery,each,221,2.84,627.64,5,False
2025-10-04,2003,Muffin_Blueberry,Bakery,each,238,2.84,675.92,5,False
2025-10-05,2003,Muffin_Blueberry,Bakery,each,155,2.84,440.2,5,False
2025-10-06,2003,Muffin_Blueberry,Bakery,each,198,2.54,502.92,5,True
2025-10-07,2003,Muffin_Blueberry,Bakery,each,142,2.54,360.68,5,False
2025-10-08,2003,Muffin_Blueberry,Bakery,each,158,3.6,568.8,5,False
2025-10-09,2003,Muffin_Blueberry,Bakery,each,98,3.6,352.8,5,False
2025-10-10,2003,Muffin_Blueberry,Bakery,each,127,3.6,457.2,5,False
2025-10-11,2003,Muffin_Blueberry,Bakery,each,171,3.6,615.6,5,False
2025-10-12,2003,Muffin_Blueberry,Bakery,each,123,3.6,442.8,5,False
2025-10-13,2003,Muffin_Blueberry,Bakery,each,135,3.6,486.0,5,False
2025-10-14,2003,Muffin_Blueberry,Bakery,each,239,3.35,800.65,5,True
2025-10-15,2003,Muffin_Blueberry,Bakery,each,165,3.57,589.05,5,False
2024-10-16,2004,Bagel_Plain,Bakery,each,144,2.19,315.36,4,False
2024-10-17,2004,Bagel_Plain,Bakery,each,232,2.19,508.08,4,False
2024-10-18,2004,Bagel_Plain,Bakery,each,82,2.19,179.58,4,False
2024-10-19,2004,Bagel_Plain,Bakery,each,124,2.19,271.56,4,False
2024-10-20,2004,Bagel_Plain,Bakery,each,167,2.19,365.73,4,False
2024-10-21,2004,Bagel_Plain,Bakery,each,115,2.19,251.85,4,False
2024-10-22,2004,Bagel_Plain,Bakery,each,178,2.19,389.82,4,False
2024-10-23,2004,Bagel_Plain,Bakery,each,183,2.21,404.43,4,False
2024-10-24,2004,Bagel_Plain,Bakery,each,75,2.21,165.75,4,False
2024-10-25,2004,Bagel_Plain,Bakery,each,104,2.06,214.24,4,True
2024-10-26,2004,Bagel_Plain,Bakery,each,129,2.06,265.74,4,False
2024-10-27,2004,Bagel_Plain,Bakery,each,114,2.06,234.84,4,False
2024-10-28,2004,Bagel_Plain,Bakery,each,185,2.06,381.1,4,False
2024-10-29,2004,Bagel_Plain,Bakery,each,128,2.06,263.68,4,False
2024-10-30,2004,Bagel_Plain,Bakery,each,176,1.98,348.48,4,False
2024-10-31,2004,Bagel_Plain,Bakery,each,172,1.98,340.56,4,False
2024-11-01,2004,Bagel_Plain,Bakery,each,198,1.72,340.56,4,True
2024-11-02,2004,Bagel_Plain,Bakery,each,118,1.53,180.54,4,True
2024-11-03,2004,Bagel_Plain,Bakery,each,187,1.4,261.8,4,True
2024-11-04,2004,Bagel_Plain,Bakery,each,158,1.4,221.2,4,False
2024-11-05,2004,Bagel_Plain,Bakery,each,168,1.26,211.68,4,True
2024-11-06,2004,Bagel_Plain,Bakery,each,149,2.1,312.9,4,False
2024-11-07,2004,Bagel_Plain,Bakery,each,168,2.1,352.8,4,False
2024-11-08,2004,Bagel_Plain,Bakery,each,105,1.95,204.75,4,True
2024-11-09,2004,Bagel_Plain,Bakery,each,164,1.95,319.8,4,False
2024-11-10,2004,Bagel_Plain,Bakery,each,159,1.95,310.05,4,False
2024-11-11,2004,Bagel_Plain,Bakery,each,200,1.95,390.0,4,False
2024-11-12,2004,Bagel_Plain,Bakery,each,158,1.95,308.1,4,False
2024-11-13,2004,Bagel_Plain,Bakery,each,134,2.14,286.76,4,False
2024-11-14,2004,Bagel_Plain,Bakery,each,139,2.14,297.46,4,False
2024-11-15,2004,Bagel_Plain,Bakery,each,136,2.14,291.04,4,False
2024-11-16,2004,Bagel_Plain,Bakery,each,111,2.14,237.54,4,False
2024-11-17,2004,Bagel_Plain,Bakery,each,172,2.14,368.08,4,False
2024-11-18,2004,Bagel_Plain,Bakery,each,130,2.14,278.2,4,False
2024-11-19,2004,Bagel_Plain,Bakery,each,129,2.14,276.06,4,False
2024-11-20,2004,Bagel_Plain,Bakery,each,94,2.15,202.1,4,False
2024-11-21,2004,Bagel_Plain,Bakery,each,131,2.15,281.65,4,False
2024-11-22,2004,Bagel_Plain,Bakery,each,105,1.83,192.15,4,True
2024-11-23,2004,Bagel_Plain,Bakery,each,185,1.83,338.55,4,False
2024-11-24,2004,Bagel_Plain,Bakery,each,185,1.83,338.55,4,False
2024-11-25,2004,Bagel_Plain,Bakery,each,150,1.83,274.5,4,False
2024-11-26,2004,Bagel_Plain,Bakery,each,178,1.83,325.74,4,False
2024-11-27,2004,Bagel_Plain,Bakery,each,181,2.21,400.01,4,False
2024-11-28,2004,Bagel_Plain,Bakery,each,98,2.21,216.58,4,False
2024-11-29,2004,Bagel_Plain,Bakery,each,170,2.21,375.7,4,False
2024-11-30,2004,Bagel_Plain,Bakery,each,126,2.21,278.46,4,False
2024-12-01,2004,Bagel_Plain,Bakery,each,162,2.21,358.02,4,False
2024-12-02,2004,Bagel_Plain,Bakery,each,143,2.21,316.03,4,False
2024-12-03,2004,Bagel_Plain,Bakery,each,104,1.95,202.8,4,True
2024-12-04,2004,Bagel_Plain,Bakery,each,148,2.23,330.04,4,False
2024-12-05,2004,Bagel_Plain,Bakery,each,175,2.23,390.25,4,False
2024-12-06,2004,Bagel_Plain,Bakery,each,123,2.23,274.29,4,False
2024-12-07,2004,Bagel_Plain,Bakery,each,161,2.23,359.03,4,False
2024-12-08,2004,Bagel_Plain,Bakery,each,202,2.23,450.46,4,False
2024-12-09,2004,Bagel_Plain,Bakery,each,186,2.23,414.78,4,False
2024-12-10,2004,Bagel_Plain,Bakery,each,127,2.23,283.21,4,False
2024-12-11,2004,Bagel_Plain,Bakery,each,230,2.09,480.7,4,False
2024-12-12,2004,Bagel_Plain,Bakery,each,171,2.09,357.39,4,False
2024-12-13,2004,Bagel_Plain,Bakery,each,167,2.09,349.03,4,False
2024-12-14,2004,Bagel_Plain,Bakery,each,153,2.09,319.77,4,False
2024-12-15,2004,Bagel_Plain,Bakery,each,188,2.09,392.92,4,False
2024-12-16,2004,Bagel_Plain,Bakery,each,145,2.09,303.05,4,False
2024-12-17,2004,Bagel_Plain,Bakery,each,131,2.09,273.79,4,False
2024-12-18,2004,Bagel_Plain,Bakery,each,119,2.15,255.85,4,False
2024-12-19,2004,Bagel_Plain,Bakery,each,66,2.15,141.9,4,False
2024-12-20,2004,Bagel_Plain,Bakery,each,165,2.15,354.75,4,False
2024-12-21,2004,Bagel_Plain,Bakery,each,165,2.15,354.75,4,False
2024-12-22,2004,Bagel_Plain,Bakery,each,143,2.15,307.45,4,False
2024-12-23,2004,Bagel_Plain,Bakery,each,88,2.15,189.2,4,False
2024-12-24,2004,Bagel_Plain,Bakery,each,142,2.15,305.3,4,False
2024-12-25,2004,Bagel_Plain,Bakery,each,203,1.89,383.67,4,True
2024-12-26,2004,Bagel_Plain,Bakery,each,134,1.89,253.26,4,False
2024-12-27,2004,Bagel_Plain,Bakery,each,132,1.89,249.48,4,False
2024-12-28,2004,Bagel_Plain,Bakery,each,72,1.89,136.08,4,False
2024-12-29,2004,Bagel_Plain,Bakery,each,137,1.89,258.93,4,False
2024-12-30,2004,Bagel_Plain,Bakery,each,204,1.89,385.56,4,False
2024-12-31,2004,Bagel_Plain,Bakery,each,103,1.89,194.67,4,False
2025-01-01,2004,Bagel_Plain,Bakery,each,166,2.22,368.52,4,False
2025-01-02,2004,Bagel_Plain,Bakery,each,201,1.96,393.96,4,True
2025-01-03,2004,Bagel_Plain,Bakery,each,181,1.96,354.76,4,False
2025-01-04,2004,Bagel_Plain,Bakery,each,143,1.96,280.28,4,False
2025-01-05,2004,Bagel_Plain,Bakery,each,47,1.76,82.72,4,True
2025-01-06,2004,Bagel_Plain,Bakery,each,123,1.76,216.48,4,False
2025-01-07,2004,Bagel_Plain,Bakery,each,154,1.76,271.04,4,False
2025-01-08,2004,Bagel_Plain,Bakery,each,157,2.21,346.97,4,False
2025-01-09,2004,Bagel_Plain,Bakery,each,150,2.21,331.5,4,False
2025-01-10,2004,Bagel_Plain,Bakery,each,139,2.21,307.19,4,False
2025-01-11,2004,Bagel_Plain,Bakery,each,120,2.21,265.2,4,False
2025-01-12,2004,Bagel_Plain,Bakery,each,120,2.21,265.2,4,False
2025-01-13,2004,Bagel_Plain,Bakery,each,114,2.21,251.94,4,False
2025-01-14,2004,Bagel_Plain,Bakery,each,130,2.21,287.3,4,False
2025-01-15,2004,Bagel_Plain,Bakery,each,131,2.09,273.79,4,False
2025-01-16,2004,Bagel_Plain,Bakery,each,145,2.09,303.05,4,False
2025-01-17,2004,Bagel_Plain,Bakery,each,156,1.84,287.04,4,True
2025-01-18,2004,Bagel_Plain,Bakery,each,196,1.61,315.56,4,True
2025-01-19,2004,Bagel_Plain,Bakery,each,145,1.39,201.55,4,True
2025-01-20,2004,Bagel_Plain,Bakery,each,151,1.39,209.89,4,False
2025-01-21,2004,Bagel_Plain,Bakery,each,179,1.39,248.81,4,False
2025-01-22,2004,Bagel_Plain,Bakery,each,145,2.12,307.4,4,False
2025-01-23,2004,Bagel_Plain,Bakery,each,146,2.12,309.52,4,False
2025-01-24,2004,Bagel_Plain,Bakery,each,111,2.12,235.32,4,False
2025-01-25,2004,Bagel_Plain,Bakery,each,216,1.82,393.12,4,True
2025-01-26,2004,Bagel_Plain,Bakery,each,96,1.82,174.72,4,False
2025-01-27,2004,Bagel_Plain,Bakery,each,150,1.62,243.0,4,True
2025-01-28,2004,Bagel_Plain,Bakery,each,208,1.62,336.96,4,False
2025-01-29,2004,Bagel_Plain,Bakery,each,126,1.98,249.48,4,False
2025-01-30,2004,Bagel_Plain,Bakery,each,131,1.98,259.38,4,False
2025-01-31,2004,Bagel_Plain,Bakery,each,208,1.98,411.84,4,False
2025-02-01,2004,Bagel_Plain,Bakery,each,84,1.98,166.32,4,False
2025-02-02,2004,Bagel_Plain,Bakery,each,144,1.98,285.12,4,False
2025-02-03,2004,Bagel_Plain,Bakery,each,140,1.7,238.0,4,True
2025-02-04,2004,Bagel_Plain,Bakery,each,187,1.7,317.9,4,False
2025-02-05,2004,Bagel_Plain,Bakery,each,81,2.09,169.29,4,False
2025-02-06,2004,Bagel_Plain,Bakery,each,190,2.09,397.1,4,False
2025-02-07,2004,Bagel_Plain,Bakery,each,84,2.09,175.56,4,False
2025-02-08,2004,Bagel_Plain,Bakery,each,145,2.09,303.05,4,False
2025-02-09,2004,Bagel_Plain,Bakery,each,130,1.85,240.5,4,True
2025-02-10,2004,Bagel_Plain,Bakery,each,104,1.85,192.4,4,False
2025-02-11,2004,Bagel_Plain,Bakery,each,172,1.85,318.2,4,False
2025-02-12,2004,Bagel_Plain,Bakery,each,52,1.98,102.96,4,True
2025-02-13,2004,Bagel_Plain,Bakery,each,110,1.98,217.8,4,False
2025-02-14,2004,Bagel_Plain,Bakery,each,105,1.98,207.9,4,False
2025-02-15,2004,Bagel_Plain,Bakery,each,184,1.98,364.32,4,False
2025-02-16,2004,Bagel_Plain,Bakery,each,108,1.98,213.84,4,False
2025-02-17,2004,Bagel_Plain,Bakery,each,96,1.98,190.08,4,False
2025-02-18,2004,Bagel_Plain,Bakery,each,98,1.98,194.04,4,False
2025-02-19,2004,Bagel_Plain,Bakery,each,120,2.22,266.4,4,False
2025-02-20,2004,Bagel_Plain,Bakery,each,142,2.05,291.1,4,True
2025-02-21,2004,Bagel_Plain,Bakery,each,148,1.88,278.24,4,True
2025-02-22,2004,Bagel_Plain,Bakery,each,164,1.88,308.32,4,False
2025-02-23,2004,Bagel_Plain,Bakery,each,183,1.88,344.04,4,False
2025-02-24,2004,Bagel_Plain,Bakery,each,125,1.88,235.0,4,False
2025-02-25,2004,Bagel_Plain,Bakery,each,143,1.88,268.84,4,False
2025-02-26,2004,Bagel_Plain,Bakery,each,92,1.96,180.32,4,False
2025-02-27,2004,Bagel_Plain,Bakery,each,218,1.96,427.28,4,False
2025-02-28,2004,Bagel_Plain,Bakery,each,175,1.96,343.0,4,False
2025-03-01,2004,Bagel_Plain,Bakery,each,182,1.96,356.72,4,False
2025-03-02,2004,Bagel_Plain,Bakery,each,206,1.96,403.76,4,False
2025-03-03,2004,Bagel_Plain,Bakery,each,102,1.96,199.92,4,False
2025-03-04,2004,Bagel_Plain,Bakery,each,138,1.96,270.48,4,False
2025-03-05,2004,Bagel_Plain,Bakery,each,99,2.12,209.88,4,False
2025-03-06,2004,Bagel_Plain,Bakery,each,126,2.12,267.12,4,False
2025-03-07,2004,Bagel_Plain,Bakery,each,110,2.12,233.2,4,False
2025-03-08,2004,Bagel_Plain,Bakery,each,131,2.12,277.72,4,False
2025-03-09,2004,Bagel_Plain,Bakery,each,79,1.94,153.26,4,True
2025-03-10,2004,Bagel_Plain,Bakery,each,142,1.74,247.08,4,True
2025-03-11,2004,Bagel_Plain,Bakery,each,202,1.74,351.48,4,False
2025-03-12,2004,Bagel_Plain,Bakery,each,140,2.13,298.2,4,False
2025-03-13,2004,Bagel_Plain,Bakery,each,171,2.13,364.23,4,False
2025-03-14,2004,Bagel_Plain,Bakery,each,209,2.13,445.17,4,False
2025-03-15,2004,Bagel_Plain,Bakery,each,126,2.13,268.38,4,False
2025-03-16,2004,Bagel_Plain,Bakery,each,141,2.02,284.82,4,True
2025-03-17,2004,Bagel_Plain,Bakery,each,190,1.74,330.6,4,True
2025-03-18,2004,Bagel_Plain,Bakery,each,198,1.74,344.52,4,False
2025-03-19,2004,Bagel_Plain,Bakery,each,100,1.77,177.0,4,True
2025-03-20,2004,Bagel_Plain,Bakery,each,157,1.77,277.89,4,False
2025-03-21,2004,Bagel_Plain,Bakery,each,185,1.77,327.45,4,False
2025-03-22,2004,Bagel_Plain,Bakery,each,177,1.64,290.28,4,True
2025-03-23,2004,Bagel_Plain,Bakery,each,233,1.64,382.12,4,False
2025-03-24,2004,Bagel_Plain,Bakery,each,177,1.64,290.28,4,False
2025-03-25,2004,Bagel_Plain,Bakery,each,117,1.64,191.88,4,False
2025-03-26,2004,Bagel_Plain,Bakery,each,102,2.19,223.38,4,False
2025-03-27,2004,Bagel_Plain,Bakery,each,136,1.97,267.92,4,True
2025-03-28,2004,Bagel_Plain,Bakery,each,115,1.97,226.55,4,False
2025-03-29,2004,Bagel_Plain,Bakery,each,94,1.97,185.18,4,False
2025-03-30,2004,Bagel_Plain,Bakery,each,169,1.97,332.93,4,False
2025-03-31,2004,Bagel_Plain,Bakery,each,121,1.97,238.37,4,False
2025-04-01,2004,Bagel_Plain,Bakery,each,112,1.97,220.64,4,False
2025-04-02,2004,Bagel_Plain,Bakery,each,190,2.15,408.5,4,False
2025-04-03,2004,Bagel_Plain,Bakery,each,221,1.88,415.48,4,True
2025-04-04,2004,Bagel_Plain,Bakery,each,168,1.88,315.84,4,False
2025-04-05,2004,Bagel_Plain,Bakery,each,167,1.88,313.96,4,False
2025-04-06,2004,Bagel_Plain,Bakery,each,211,1.88,396.68,4,False
2025-04-07,2004,Bagel_Plain,Bakery,each,131,1.88,246.28,4,False
2025-04-08,2004,Bagel_Plain,Bakery,each,151,1.88,283.88,4,False
2025-04-09,2004,Bagel_Plain,Bakery,each,171,1.97,336.87,4,False
2025-04-10,2004,Bagel_Plain,Bakery,each,126,1.97,248.22,4,False
2025-04-11,2004,Bagel_Plain,Bakery,each,189,1.97,372.33,4,False
2025-04-12,2004,Bagel_Plain,Bakery,each,186,1.97,366.42,4,False
2025-04-13,2004,Bagel_Plain,Bakery,each,167,1.7,283.9,4,True
2025-04-14,2004,Bagel_Plain,Bakery,each,157,1.7,266.9,4,False
2025-04-15,2004,Bagel_Plain,Bakery,each,175,1.7,297.5,4,False
2025-04-16,2004,Bagel_Plain,Bakery,each,204,2.04,416.16,4,False
2025-04-17,2004,Bagel_Plain,Bakery,each,125,2.04,255.0,4,False
2025-04-18,2004,Bagel_Plain,Bakery,each,166,2.04,338.64,4,False
2025-04-19,2004,Bagel_Plain,Bakery,each,237,2.04,483.48,4,False
2025-04-20,2004,Bagel_Plain,Bakery,each,243,2.04,495.72,4,False
2025-04-21,2004,Bagel_Plain,Bakery,each,226,2.04,461.04,4,False
2025-04-22,2004,Bagel_Plain,Bakery,each,201,2.04,410.04,4,False
2025-04-23,2004,Bagel_Plain,Bakery,each,127,2.04,259.08,4,True
2025-04-24,2004,Bagel_Plain,Bakery,each,167,1.81,302.27,4,True
2025-04-25,2004,Bagel_Plain,Bakery,each,75,1.81,135.75,4,False
2025-04-26,2004,Bagel_Plain,Bakery,each,97,1.81,175.57,4,False
2025-04-27,2004,Bagel_Plain,Bakery,each,104,1.67,173.68,4,True
2025-04-28,2004,Bagel_Plain,Bakery,each,152,1.67,253.84,4,False
2025-04-29,2004,Bagel_Plain,Bakery,each,94,1.57,147.58,4,True
2025-04-30,2004,Bagel_Plain,Bakery,each,119,2.16,257.04,4,False
2025-05-01,2004,Bagel_Plain,Bakery,each,126,2.16,272.16,4,False
2025-05-02,2004,Bagel_Plain,Bakery,each,84,2.16,181.44,4,False
2025-05-03,2004,Bagel_Plain,Bakery,each,127,2.16,274.32,4,False
2025-05-04,2004,Bagel_Plain,Bakery,each,95,2.16,205.2,4,False
2025-05-05,2004,Bagel_Plain,Bakery,each,135,2.16,291.6,4,False
2025-05-06,2004,Bagel_Plain,Bakery,each,204,2.16,440.64,4,False
2025-05-07,2004,Bagel_Plain,Bakery,each,151,2.09,315.59,4,False
2025-05-08,2004,Bagel_Plain,Bakery,each,166,2.09,346.94,4,False
2025-05-09,2004,Bagel_Plain,Bakery,each,105,2.09,219.45,4,False
2025-05-10,2004,Bagel_Plain,Bakery,each,171,2.09,357.39,4,False
2025-05-11,2004,Bagel_Plain,Bakery,each,178,2.09,372.02,4,False
2025-05-12,2004,Bagel_Plain,Bakery,each,107,2.09,223.63,4,False
2025-05-13,2004,Bagel_Plain,Bakery,each,143,2.09,298.87,4,False
2025-05-14,2004,Bagel_Plain,Bakery,each,100,2.26,226.0,4,False
2025-05-15,2004,Bagel_Plain,Bakery,each,195,2.26,440.7,4,False
2025-05-16,2004,Bagel_Plain,Bakery,each,179,2.26,404.54,4,False
2025-05-17,2004,Bagel_Plain,Bakery,each,162,2.26,366.12,4,False
2025-05-18,2004,Bagel_Plain,Bakery,each,190,2.26,429.4,4,False
2025-05-19,2004,Bagel_Plain,Bakery,each,156,2.26,352.56,4,False
2025-05-20,2004,Bagel_Plain,Bakery,each,134,2.26,302.84,4,False
2025-05-21,2004,Bagel_Plain,Bakery,each,138,2.0,276.0,4,False
2025-05-22,2004,Bagel_Plain,Bakery,each,164,2.0,328.0,4,False
2025-05-23,2004,Bagel_Plain,Bakery,each,69,2.0,138.0,4,False
2025-05-24,2004,Bagel_Plain,Bakery,each,141,1.83,258.03,4,True
2025-05-25,2004,Bagel_Plain,Bakery,each,183,1.83,334.89,4,False
2025-05-26,2004,Bagel_Plain,Bakery,each,124,1.83,226.92,4,False
2025-05-27,2004,Bagel_Plain,Bakery,each,170,1.6,272.0,4,True
2025-05-28,2004,Bagel_Plain,Bakery,each,102,2.24,228.48,4,False
2025-05-29,2004,Bagel_Plain,Bakery,each,172,2.24,385.28,4,False
2025-05-30,2004,Bagel_Plain,Bakery,each,173,2.24,387.52,4,False
2025-05-31,2004,Bagel_Plain,Bakery,each,164,2.24,367.36,4,False
2025-06-01,2004,Bagel_Plain,Bakery,each,140,2.08,291.2,4,True
2025-06-02,2004,Bagel_Plain,Bakery,each,179,2.08,372.32,4,False
2025-06-03,2004,Bagel_Plain,Bakery,each,121,1.86,225.06,4,True
2025-06-04,2004,Bagel_Plain,Bakery,each,194,2.0,388.0,4,False
2025-06-05,2004,Bagel_Plain,Bakery,each,185,1.72,318.2,4,True
2025-06-06,2004,Bagel_Plain,Bakery,each,86,1.52,130.72,4,True
2025-06-07,2004,Bagel_Plain,Bakery,each,203,1.52,308.56,4,False
2025-06-08,2004,Bagel_Plain,Bakery,each,125,1.52,190.0,4,False
2025-06-09,2004,Bagel_Plain,Bakery,each,140,1.4,196.0,4,True
2025-06-10,2004,Bagel_Plain,Bakery,each,159,1.4,222.6,4,False
2025-06-11,2004,Bagel_Plain,Bakery,each,160,2.22,355.2,4,False
2025-06-12,2004,Bagel_Plain,Bakery,each,134,2.22,297.48,4,False
2025-06-13,2004,Bagel_Plain,Bakery,each,143,2.01,287.43,4,True
2025-06-14,2004,Bagel_Plain,Bakery,each,166,2.01,333.66,4,False
